number,value,params,datetime_start,datetime_complete
82,1.8971982777474695e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-22 07:34:57.192890,2023-12-22 07:53:54.189857
83,0.00011735625754245678,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 07:53:54.190807,2023-12-22 08:29:40.774847
84,2.3814344825146633e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 08:29:40.775815,2023-12-22 08:38:54.794125
85,4.704379952314222e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 08:38:54.795132,2023-12-22 08:58:10.279645
86,0.00011850130191814242,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 08:58:10.280590,2023-12-22 09:34:35.147043
87,0.00010044562254644539,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 09:34:35.147985,2023-12-22 09:38:43.501505
88,0.00012488216191182421,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 09:38:43.502502,2023-12-22 12:08:28.993611
89,2.5570034810102294e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 12:08:28.994587,2023-12-22 12:17:44.485645
90,0.00016186372914532538,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 12:17:44.486629,2023-12-22 12:58:52.143628
91,0.00011628393629171062,"{'batch_size': 64, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 12:58:52.144617,2023-12-22 13:41:50.209392
92,7.959434243500377e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 13:41:50.210354,2023-12-22 14:41:29.763806
93,0.00010035855301435118,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 14:41:29.764789,2023-12-22 14:46:02.878244
94,2.871126255716932e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 14:46:02.879205,2023-12-22 14:53:41.625485
95,0.00010925243193226394,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 14:53:41.626441,2023-12-22 16:46:54.810917
96,0.0008939842665893167,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 16:46:54.811898,2023-12-22 17:05:01.108429
97,0.00032616257617201305,"{'batch_size': 32, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 17:05:01.109648,2023-12-22 17:37:57.019093
98,4.791712686402704e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 17:37:57.020138,2023-12-22 17:50:08.677894
99,0.00011742123665083539,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 17:50:08.678896,2023-12-22 18:16:21.307908
100,0.0001342848447000636,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 18:16:21.308906,2023-12-22 18:35:19.589251
101,1.4487613866229652e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 18:35:19.590205,2023-12-22 18:48:16.191619
102,2.2912593949800265e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 18:48:16.192557,2023-12-22 18:56:30.578500
103,2.067390217072516e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-22 18:56:30.579467,2023-12-22 19:06:52.799418
104,2.3798672552936938e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 19:06:52.800505,2023-12-22 19:14:58.176007
105,5.089887798781804e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 19:14:58.176977,2023-12-22 19:29:04.691304
106,4.645101466139111e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 19:29:04.692278,2023-12-22 19:43:52.036940
107,4.8468787592238454e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 19:43:52.037884,2023-12-22 19:58:47.685584
108,1.7502931526027446e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 19:58:47.686549,2023-12-22 20:05:20.495411
109,5.1549590638886586e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 20:05:20.496342,2023-12-22 20:20:38.970019
110,2.571459405318355e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-22 20:20:38.970964,2023-12-22 20:28:46.717069
111,1.2208795469998442e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 20:28:46.718033,2023-12-22 20:40:29.470640
112,0.0002689807865691267,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 20:40:29.471609,2023-12-22 20:47:21.770532
113,0.0001343184277748915,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 20:47:21.771892,2023-12-22 22:11:56.464734
114,2.5570034810102294e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 22:11:56.465708,2023-12-22 22:18:53.825899
115,1.9528913902596958e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 22:18:53.826912,2023-12-22 22:30:21.110655
116,0.00027278450997504427,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 22:30:21.111642,2023-12-22 22:36:27.507695
117,2.5895763183575556e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 22:36:27.508710,2023-12-22 22:41:42.881407
118,2.6303020622953786e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 22:41:42.882343,2023-12-22 22:46:36.247866
